600336	澳柯玛	1	0	
600335	国机汽车	1	0	
600333	长春燃气	1	0	
600332	白云山	1	0	
600331	宏达股份	1	0	
600330	天通股份	1	0	
600329	中新药业	1	0	
600328	兰太实业	1	0	
600327	大东方	1	0	
600326	西藏天路	1	0	
600325	华发股份	1	0	
600323	瀚蓝环境	1	0	
600322	天房发展	0.905904	1	持币	
600321	国栋建设	1	0	
600320	振华重工	1	0	
600319	亚星化学	1	0	
600318	巢东股份	1	0	
600317	营口港	1	0	
600316	洪都航空	1	0	
600315	上海家化	1	0	
600313	农发种业	1	0	
600312	平高电气	1	0	
600311	ST荣华	1	0	
600310	桂东电力	1	0	
600309	万华化学	1	0	
600308	华泰股份	1	0	
600307	酒钢宏兴	1	0	
600306	商业城	1	0	
600305	恒顺醋业	1	0	
600303	曙光股份	1	0	
600302	标准股份	1	0	
600301	*ST南化	1	0	
600300	维维股份	0.8552239	1	持币	
600299	安迪苏	1	0	
600298	安琪酵母	0.9161717	1	持币	
600297	广汇汽车	1.017355	1	持股 1.017355	
600295	鄂尔多斯	1	0	
600293	三峡新材	1	0	
600292	中电远达	1	0	
600291	西水股份	1	0	
600290	华仪电气	1	0	
600289	亿阳信通	1	0	
600288	大恒科技	1	0	
600287	江苏舜天	1	0	
600285	羚锐制药	1	0	
600284	浦东建设	1	0	
600283	钱江水利	1	0	
600282	南钢股份	1	0	
600281	太化股份	1	0	
600280	中央商场	1	0	
600279	重庆港九	1	0	
600278	东方创业	1	0	
600277	亿利洁能	1	0	
600276	恒瑞医药	1	0	
600275	武昌鱼	1	0	
600273	嘉化能源	1	0	
600272	开开实业	1	0	
600271	航天信息	1	0	
600270	外运发展	1	0	
600269	赣粤高速	1	0	
600268	国电南自	1	0	
600267	海正药业	1	0	
600266	北京城建	1	0	
600265	ST景谷	1	0	
600262	北方股份	1	0	
600261	阳光照明	0.9751185	1	持股 0.9751185	
600260	凯乐科技	1	0	
600259	广晟有色	1	0	
600258	首旅酒店	1.021346	1	持股 1.021346	
600257	大湖股份	1	0	
600256	广汇能源	1	0	
600255	鑫科材料	1	0	
600252	中恒集团	1	0	
600251	冠农股份	1	0	
600250	南纺股份	1	0	
600249	两面针	1	0	
600248	延长化建	1	0	
600247	*ST成城	1	0	
600246	万通地产	0.9128508	1	持币	
600243	青海华鼎	1	0	
600242	*ST中昌	1	0	
600241	时代万恒	1	0	
600240	华业资本	1	0	
600239	云南城投	1	0	
600238	海南椰岛	1	0	
600237	铜峰电子	1	1	持股 0	一周内已买入	
600236	桂冠电力	1	0	
600235	民丰特纸	1	0	
600234	山水文化	1	0	
600233	大杨创世	1	0	
600232	金鹰股份	1	0	
600231	凌钢股份	1	0	
600230	沧州大化	0.9074461	1	持币	
600229	城市传媒	1	0	
600228	昌九生化	1	0	
600227	赤天化	1	0	
600226	升华拜克	1	0	
600225	天津松江	0.9021601	1	持币	
600223	鲁商置业	0.9097143	1	持币	
600222	太龙药业	1	0	
600221	海南航空	1	0	
600220	江苏阳光	1	0	
600219	南山铝业	1	0	
600218	全柴动力	1	0	
600217	*ST秦岭	1	0	
600216	浙江医药	0.9054515	1	持币	
600215	长春经开	1	0	
600213	亚星客车	1	0	
600212	江泉实业	1	0	
600211	西藏药业	0.9031118	1	持币	
600210	紫江企业	1	0	
600209	罗顿发展	1	0	
600208	新湖中宝	1	0	
600207	安彩高科	1	0	
600206	有研新材	1	0	
600203	福日电子	1	0	
600202	哈空调	0.9060822	2	持股 0.9968404	
600201	生物股份	1	0	
600200	江苏吴中	1	0	
600199	金种子酒	1	0	
600198	大唐电信	1	0	
600197	伊力特	1	0	
600196	复星医药	1	0	
600195	中牧股份	1	0	
600193	创兴资源	1	0	
600192	长城电工	1	0	
600191	华资实业	1	0	
600190	锦州港	1	0	
600189	吉林森工	1	0	
600188	兖州煤业	0.9028214	1	持币	
600187	国中水务	1	0	
600186	莲花健康	1	0	
600185	格力地产	1	0	
600184	光电股份	0.8751683	1	持币	
600183	生益科技	1	0	
600182	S佳通	1	0	
600180	瑞茂通	1	0	
600179	黑化股份	1	0	
600178	东安动力	0.9773351	2	持币	
600177	雅戈尔	1	0	
600176	中国巨石	1	0	
600175	美都能源	0.9005168	1	持币	
600173	卧龙地产	1	0	
